name,rating,popularity,cluster,performance
Barbeque Nation,4.1,3164,2,High
Bikkgane Biryani,4.1,740,0,Medium
Biryani Blues,4.0,510,0,Medium
Caffe 9,4.2,961,0,Medium
Excuse Me Boss,4.1,799,0,Medium
Fa Yian,4.0,412,0,Medium
Farzi Cafe,4.4,1942,2,High
Fuji Japanese Restaurant,4.0,312,0,Medium
Healthy Routes,4.0,361,0,Medium
HotMess,4.3,1129,2,High
House of Commons,4.0,510,0,Medium
Johnny Rockets,4.0,608,0,Medium
Odeon Social,4.1,1959,2,High
Pebble Street,4.0,817,0,Medium
Piali - The Curry Bistro,4.1,400,0,Medium
Saravana Bhavan,4.3,5172,2,High
Smoke On Water,4.1,467,0,Medium
Starbucks,4.1,2417,2,High
The Darzi Bar & Kitchen,4.1,90,0,Medium
The G.T. Road,4.3,104,0,Medium
The Town House Cafe,4.0,2252,2,High
United Coffee House,4.1,1838,2,High
Unplugged Courtyard,4.0,1758,2,High
Wenger's Deli,4.3,1457,2,High
Wenger's,4.3,3591,2,High
{Niche} - Cafe & Bar,4.1,492,0,Medium
Chicken Minar,2.6,77,0,Medium
G Lounge,3.2,113,0,Medium
Gyms Kook,3.3,140,0,Medium
Burger Joint,3.5,164,0,Medium
Eleven to Eleven,3.1,106,0,Medium
Le Chef,3.3,134,0,Medium
McDonald's,3.4,77,0,Medium
The Buffet Wagon,3.3,102,0,Medium
Haldiram's,3.5,217,0,Medium
Connexions Bar - Crowne Plaza,3.5,59,0,Medium
Deli - Crowne Plaza,3.7,60,0,Medium
Lobby Lounge - Crowne Plaza,3.2,12,0,Medium
Infinity - Crowne Plaza,3.5,115,0,Medium
Fiery Grills,3.3,165,0,Medium
McDonald's,3.4,41,0,Medium
Cafe Desire,3.5,116,0,Medium
Haldiram's,3.7,262,0,Medium
Kake Di Hatti,3.5,364,0,Medium
Akash Deep,2.8,28,0,Medium
Al Saad Foods,3.2,12,0,Medium
Cafe Coffee Day,2.8,22,0,Medium
Chandrika,2.9,6,0,Medium
Dawat-E-Chaman,3.4,45,0,Medium
Kallu Nihari,3.0,6,0,Medium
King Bikaneri,2.9,6,0,Medium
Manchanda Bakery,3.1,8,0,Medium
McDonald's,2.8,23,0,Medium
Mehta Restaurant,3.2,6,0,Medium
Shree Jee Rasoi,3.0,33,0,Medium
Taj Snacks,3.0,5,0,Medium
Zaika,3.4,159,0,Medium
Bagli's Kitchen,3.7,85,0,Medium
Bhaja Govindam,3.8,189,0,Medium
Changezi Chicken,3.7,519,0,Medium
Dilli Gate,3.5,26,0,Medium
Jahangeer Foods,3.8,124,0,Medium
Moti Mahal,3.6,711,0,Medium
Nandlal Ka Dhaba,3.6,109,0,Medium
Sugandh,3.7,57,0,Medium
Suvidha Vegetarian,3.6,88,0,Medium
Anupam Jalpan,0.0,0,1,Low
Aunty's Kitchen,0.0,0,1,Low
Cafe Coffee Day,0.0,0,1,Low
Delhi 6 Foods,0.0,0,1,Low
Fry Centre,0.0,0,1,Low
Hilal Hotel Nihari,0.0,0,1,Low
Iqbal's Mughal Cuisine,0.0,0,1,Low
Kake Di Hatti Punjabi Khana,0.0,1,1,Low
Kaushal Dhaba,0.0,0,1,Low
Khan Foods,0.0,0,1,Low
Kumar Sweet House,0.0,1,1,Low
Negi Restaurant,0.0,0,1,Low
Old Delhi Food Factory,0.0,3,1,Low
Parantha Point,0.0,1,1,Low
R.P.W Pizza,0.0,3,1,Low
Rajdhani Restaurant,0.0,0,1,Low
Roll's World,0.0,0,1,Low
Shree Krishna Dhaba,0.0,0,1,Low
Taj Chicken Point,0.0,0,1,Low
Domino's Pizza,2.3,32,0,Medium
Delhi 6 - Royal Cuisine Of The Walled City,4.1,271,0,Medium
Food Hub,3.0,4,0,Medium
RR China Tawun,0.0,1,1,Low
Aka Saka,3.3,176,0,Medium
Anil Mishtan Wala,3.1,10,0,Medium
Barista,3.3,73,0,Medium
Cafe 1 Fast Food,3.0,12,0,Medium
Cake Central - Premier Cake Design Studio,3.4,13,0,Medium
Chawla's Tandoori Junction,3.3,33,0,Medium
Chawnsan Chef,3.4,104,0,Medium
Choco Kraft,3.2,12,0,Medium
Colonel's Kababz,3.2,600,0,Medium
Confectionately Seerat's,3.2,13,0,Medium
Country Curries,2.7,8,0,Medium
Domino's Pizza,2.5,78,0,Medium
Duggal's Rasoi,3.4,35,0,Medium
Firefly India,3.4,16,0,Medium
Fluffles - The Fluffy Waffle Co.,2.5,7,0,Medium
Giani's,2.8,26,0,Medium
Giani,3.3,29,0,Medium
Green Chick Chop,2.7,16,0,Medium
Gulshan Fish & Chicken Fry,3.2,14,0,Medium
Kitchen22,3.1,9,0,Medium
La Chocoallure,2.9,7,0,Medium
Little Dragon,2.9,102,0,Medium
Maddi Sweet Centre,3.2,22,0,Medium
Man Vs Food The Kitchen,3.1,9,0,Medium
MB's,3.1,128,0,Medium
Moet's Sizzlers,3.0,496,0,Medium
Oberoi's,3.2,8,0,Medium
Punjabee's Darbar,3.3,19,0,Medium
Qureshi's Kabab Corner,3.4,35,0,Medium
Saleem's Restaurant,3.2,53,0,Medium
Suri Saab Restaurant,3.0,39,0,Medium
The Sweet Boutique,3.3,25,0,Medium
Tibb's Frankie,3.2,28,0,Medium
Veg Ex,3.4,44,0,Medium
Zaaika Junction,2.6,56,0,Medium
28 Capri Italy,3.9,245,0,Medium
4S Chinese Restaurant,3.5,215,0,Medium
Amici Cafe,3.6,386,0,Medium
Angels in my Kitchen,3.8,460,0,Medium
Arabian Delites,3.6,146,0,Medium
Baskin Robbins,3.7,55,0,Medium
Cafe Brown Sugar,3.7,390,0,Medium
Chakhnaa Wala,3.5,15,0,Medium
Cocoberry,3.6,130,0,Medium
Concept,3.9,301,0,Medium
Deez Biryani & Kebabs,3.7,338,0,Medium
Def Col Social,3.9,798,0,Medium
Dí_ner Grill,3.8,192,0,Medium
Hong Kong Express,3.8,196,0,Medium
Kent's Fast Food,3.7,766,0,Medium
Koyla Kebab,3.6,42,0,Medium
Meraki Cafe & Bar,3.6,139,0,Medium
Milk Patisserie,3.8,24,0,Medium
Moets Curry Leaf,3.5,208,0,Medium
Moets Oh! Bao,3.6,99,0,Medium
Moets Shack,3.7,601,0,Medium
Moets Stone,3.8,354,0,Medium
Moti Mahal Delux,3.8,130,0,Medium
Nizam's Kathi Kabab,3.8,303,0,Medium
NYC.PIE,3.8,306,0,Medium
Raro,3.7,304,0,Medium
Sagar Ratna,3.7,308,0,Medium
Subway,3.6,84,0,Medium
Swagath,3.9,749,0,Medium
The Jugaad Cafe Bar,3.8,238,0,Medium
Chicken Biryani Centre,0.0,2,1,Low
Ekta Restaurant,0.0,2,1,Low
Garam Masala,0.0,0,1,Low
Gulati Food Corner,0.0,2,1,Low
Kolkatta Kathi Roll,0.0,0,1,Low
Muradabadi Shahi Biryani & Chicken Corner,0.0,0,1,Low
Rara Dragon,0.0,0,1,Low
Mehfil,2.4,35,0,Medium
Bonne Bouche,4.1,711,0,Medium
Cafe Yell,4.4,50,0,Medium
Defence Bakery,4.1,561,0,Medium
Desi Vibes,4.0,183,0,Medium
Ek Bar,4.1,242,0,Medium
Hwealthcafe,4.1,223,0,Medium
Kathputli,4.1,769,0,Medium
Kulfiano,4.0,169,0,Medium
Number 31,4.2,63,0,Medium
RoadRomeo,4.0,460,0,Medium
Sagar Ratna,4.0,782,0,Medium
The Culinary Pitaara,4.2,95,0,Medium
Whipped,4.2,372,0,Medium
Milko's,0.0,2,1,Low
Mom's Bake,0.0,0,1,Low
RV Restaurant,0.0,0,1,Low
Turning Point Fast Food,0.0,1,1,Low
A Vaishno Bhojnalaya,3.1,29,0,Medium
Aim Delhi Cafe,3.4,69,0,Medium
Apni Rasoi,2.8,109,0,Medium
Blue Bull Cafe,2.8,15,0,Medium
Cafe Bethak,3.4,76,0,Medium
Cafe Coffee Day,3.4,46,0,Medium
Cafe Coffee Day,3.2,87,0,Medium
Chakhlo Food Court,2.6,45,0,Medium
Domino's Pizza,2.5,109,0,Medium
Frontier,3.0,8,0,Medium
Good Foods,3.3,35,0,Medium
Grain Bell Restaurant,2.8,81,0,Medium
Green Chick Chop,3.1,72,0,Medium
Grover's - The Baker Shop,3.0,18,0,Medium
Hookups Cafe & Lounge,3.3,113,0,Medium
Jai Hind Dairy,2.8,5,0,Medium
Kaveri,3.3,51,0,Medium
Khushboo Vaishno Dhaba,2.9,5,0,Medium
Korea Restaurant,3.0,82,0,Medium
Kukkad Nukkad,3.0,12,0,Medium
Metro Fast Food,2.6,26,0,Medium
Mughlai Flavours,3.2,17,0,Medium
Pitstop,3.3,85,0,Medium
Pizza Hut,3.4,143,0,Medium
Prince Snacks & Momo's Point,3.4,39,0,Medium
Qash Retro Bar,2.7,81,0,Medium
Red Chillies,3.3,69,0,Medium
Samrat Bakers,2.6,16,0,Medium
Samrat Restaurant,3.4,173,0,Medium
Shammi Bhai Lassi Wala,3.2,45,0,Medium
Shooters Lounge and Bar,2.7,50,0,Medium
Singh Ching,3.4,427,0,Medium
Southy,2.6,138,0,Medium
Take n Taste Shawarma Zone,3.0,14,0,Medium
The Night Owl,2.8,51,0,Medium
Tilak's The Diners,3.1,130,0,Medium
Spezia Bistro,4.6,1071,0,Medium
Cent Percent The Pastry Shop,3.6,258,0,Medium
For God's Cake,3.9,533,0,Medium
Laxmi Ice Cream,3.7,93,0,Medium
Mirch Masala MM Cafe,3.7,484,0,Medium
Moh Maya Cafe,3.7,49,0,Medium
QD's Restaurant,3.9,2724,2,High
SuperHero Cafe,3.8,541,0,Medium
Suresh Fast Food,3.7,91,0,Medium
Wood Box Cafe,3.8,1970,2,High
Best Biryani,0.0,0,1,Low
Derawal Soda Fountain,0.0,1,1,Low
Eat & Gulp,0.0,1,1,Low
L.N Live Kitchen,0.0,0,1,Low
Papa Buns,0.0,1,1,Low
Preet Fast Foods,0.0,0,1,Low
Sikkim Chinese Food,0.0,2,1,Low
Tawa King,0.0,0,1,Low
The Pork Shop,0.0,3,1,Low
TiffinToons,0.0,0,1,Low
Vaishno Rasoi,0.0,3,1,Low
Sagar Ratna,2.4,147,0,Medium
Slice of Italy,2.4,148,0,Medium
Bakar The Cafe,4.1,111,0,Medium
Indus Flavour,4.1,1384,2,High
Raw Creams,4.3,156,0,Medium
Ricos,4.3,4085,2,High
The Hudson Cafe,4.4,1537,2,High
YOLO 21,4.2,1526,2,High
Assam Food Stall,2.8,45,0,Medium
Darbar E Awadh,3.2,26,0,Medium
Hotel Tamil Nadu,3.1,13,0,Medium
Incrivel Goa,2.5,29,0,Medium
Lakshadweep,2.8,11,0,Medium
Odisha,3.1,52,0,Medium
Rajasthan Food Stall No. 1,3.4,69,0,Medium
Shillong View,3.0,36,0,Medium
Wazwan,3.1,44,0,Medium
Zayaka,2.8,8,0,Medium
Bihar ki Rasoi,3.5,28,0,Medium
Bijoli Grill,3.7,182,0,Medium
Maharashtra Food Stall,3.6,93,0,Medium
Manipur Food Stall,3.6,72,0,Medium
Momo Mia,3.8,152,0,Medium
Mother Dairy Ice Cream,3.5,19,0,Medium
Nagaland,3.7,143,0,Medium
Navdanya Organic Food Cafe,3.5,24,0,Medium
Tashi Delek Food Stall,3.5,30,0,Medium
Punjabi Rasoi,2.3,30,0,Medium
Aggarwal Bikaner Sweets,3.0,9,0,Medium
Angels Kitchen,3.2,10,0,Medium
Bedi's Kabab Corner,3.2,15,0,Medium
Bravo Diet Food and Nutrition,3.0,7,0,Medium
Chacha Chicken,2.8,9,0,Medium
Chao Cart,3.3,32,0,Medium
Chimney,2.9,4,0,Medium
Chutneez Ishtyle Bar and Dining,3.3,56,0,Medium
Deep Chicken Point,3.0,16,0,Medium
Domino's Pizza,3.3,87,0,Medium
Govind Dhaba,3.4,39,0,Medium
Huddle Cafe,3.4,23,0,Medium
Kovilakam,3.2,11,0,Medium
Mathur's Kitchen,2.6,15,0,Medium
McDonald's,3.3,65,0,Medium
New South Indian Hut,3.1,7,0,Medium
Night Bite,2.6,14,0,Medium
Pizza Station,3.0,7,0,Medium
Pummy Restaurant,2.7,14,0,Medium
Republic of Chicken,3.0,4,0,Medium
Salt N' Pepper,2.7,177,0,Medium
Shahi Zaikaa,3.0,6,0,Medium
Shubham,2.7,39,0,Medium
South Indian Corner,3.3,27,0,Medium
Sultan Food,3.1,14,0,Medium
Uncle Bakery,3.1,15,0,Medium
Urban Chopstick,2.6,50,0,Medium
Urban Kabab,3.1,97,0,Medium
Urban Punjab,3.2,103,0,Medium
Haldiram's,3.5,88,0,Medium
Pizza Hut Delivery,3.6,107,0,Medium
Aggarwal Sweet Corner,0.0,0,1,Low
Amritsari Naan Hut,0.0,1,1,Low
Annapurna Bhojnalaya,0.0,2,1,Low
Asia,0.0,0,1,Low
Bablu Chinese Food,0.0,0,1,Low
Bikaner Rasoi,0.0,1,1,Low
Crazzy Bite,0.0,0,1,Low
Da Pizza Farm,0.0,1,1,Low
Dada Ka,0.0,0,1,Low
Friends N Foods,0.0,0,1,Low
Hot N Fresh Pizza,0.0,0,1,Low
Kake Di Chap,0.0,2,1,Low
Kathi Junction,0.0,0,1,Low
KSG,0.0,1,1,Low
Mahavrer Chap Express,0.0,0,1,Low
Mamma Drools,0.0,0,1,Low
Pawan Foods,0.0,0,1,Low
Pizza Hub,0.0,2,1,Low
Prem Rasoi,0.0,0,1,Low
Sanjha Chulah Babe Da,0.0,2,1,Low
Shakun Cook-Du-Ku,0.0,0,1,Low
The Taste of Punjab,0.0,1,1,Low
Vaishno Bhojanalaya,0.0,2,1,Low
Wrap N Roll,0.0,1,1,Low
Zaika-E-Chaap Express,0.0,0,1,Low
Slice of Italy,2.3,57,0,Medium
Bemisaal,3.4,122,0,Medium
Grillz,2.5,85,0,Medium
Tandoor Ka Zaika,2.6,55,0,Medium
The Barley House,3.4,35,0,Medium
Muffins,3.5,56,0,Medium
Dilli Darbar,2.3,118,0,Medium
Cafe Coffee Day,3.0,29,0,Medium
Domino's Pizza,3.0,63,0,Medium
Kings Kulfi,3.3,14,0,Medium
McDonald's,3.6,62,0,Medium
Tibb's Frankie,0.0,2,1,Low
Cafe E,3.5,83,0,Medium
Cha-Shi,3.8,118,0,Medium
Habibi,3.1,134,0,Medium
Tikka Town,2.8,138,0,Medium
4700BC Popcorn,3.8,152,0,Medium
Al Zaitoon,3.5,246,0,Medium
Dunkin' Donuts,3.8,426,0,Medium
Foodhall,3.9,71,0,Medium
Haldiram's,3.7,229,0,Medium
TGI Friday's,3.7,984,0,Medium
The Beer Cafe,3.5,295,0,Medium
Big Chill,4.4,2777,2,High
Cinnabon,4.1,397,0,Medium
RollsKing,4.1,71,0,Medium
Tikka Town,3.2,118,0,Medium
Cafe Brown Sugar,3.6,161,0,Medium
Chaayos,3.9,91,0,Medium
Cinnabon,3.9,360,0,Medium
Foodhall,3.7,69,0,Medium
Haldiram's,3.7,134,0,Medium
Keventers,3.8,154,0,Medium
Krispy Kreme,3.9,98,0,Medium
L'Opera,3.8,159,0,Medium
Mad Over Donuts,3.7,169,0,Medium
Starbucks,3.9,109,0,Medium
The Beer Cafe,3.8,170,0,Medium
Ooh Lala !,4.0,154,0,Medium
Domino's Pizza,2.7,59,0,Medium
Flaming Wok,2.7,112,0,Medium
Frontier,3.0,11,0,Medium
Haldiram's,3.6,195,0,Medium
McDonald's,3.5,100,0,Medium
Meatwale.com,0.0,0,1,Low
Subway,2.4,65,0,Medium
Twenty Four Seven,2.9,7,0,Medium
Wah Ji Wah,2.9,8,0,Medium
Aggarwal Sweets,2.7,10,0,Medium
Al-Malik,3.2,21,0,Medium
Bikaner Sweets,2.8,13,0,Medium
Cafe Coffee Day,2.7,24,0,Medium
Delhi Rasoi,3.3,19,0,Medium
Food Land,3.2,16,0,Medium
Froshier Fruits,3.0,7,0,Medium
Govinda's Confectionery,3.1,12,0,Medium
Halka Fulka,3.1,11,0,Medium
Hasty Tasty,2.8,12,0,Medium
Ikreate,3.1,9,0,Medium
Khan's Dilli-6 Biryani,3.0,19,0,Medium
Kolkata Hot Kathi Roll,2.7,21,0,Medium
Kowloon Express,3.4,17,0,Medium
LaDiDa,3.2,14,0,Medium
Litti.In,2.8,4,0,Medium
Mughals Rasoi,3.2,38,0,Medium
Naagar Foods,3.1,17,0,Medium
Novelty Chicken Corner,3.3,61,0,Medium
Raju Vaishnav Dhaba,3.2,19,0,Medium
Republic of Chicken,2.9,4,0,Medium
Shiv Shakti Vaishno Bhojnalaya,3.1,22,0,Medium
Spice Tree,2.7,12,0,Medium
Vadapav Junction,3.2,14,0,Medium
Zaaika Junction,3.1,25,0,Medium
17 Degree Food Service,0.0,1,1,Low
Aggarwal Eating Point,0.0,2,1,Low
Al- Laziz,0.0,0,1,Low
Al- Sheikh,0.0,2,1,Low
Anupama Sweets & Restaurant,0.0,2,1,Low
Aurangzeb,0.0,1,1,Low
Da Pizza Corner,0.0,2,1,Low
Delhi Food Adda,0.0,0,1,Low
Delhi Lazeez,0.0,2,1,Low
Delhi Pizza Corner,0.0,2,1,Low
Dessert Carte,0.0,0,1,Low
Firangi Mithai,0.0,0,1,Low
Ghar Ka Khana,0.0,0,1,Low
Heera Chicken Corner,0.0,0,1,Low
Jagram Dhaba,0.0,2,1,Low
Janaab,0.0,1,1,Low
K.K. Fast Food Service,0.0,3,1,Low
Kasur Khyon,0.0,0,1,Low
Kitchen King,0.0,2,1,Low
Laziz Chinese Fast Food,0.0,0,1,Low
Munch Brunch Cafe,0.0,3,1,Low
Piyu Fast Food,0.0,0,1,Low
Punjabi Tandoor,0.0,3,1,Low
Roll Corner,0.0,2,1,Low
Sher-e-Punjab,0.0,0,1,Low
Test Restaruants for Medio,0.0,1,1,Low
Uncle Sam,0.0,0,1,Low
Vijay Store,0.0,1,1,Low
Viya Cupcakery,0.0,0,1,Low
Zaika Muradabadi,0.0,0,1,Low
Asian Haus,4.1,686,0,Medium
Bake Club,3.2,44,0,Medium
Barichi,2.9,11,0,Medium
Barista,3.2,44,0,Medium
Baskin Robbins,2.6,11,0,Medium
Bite & More,3.3,24,0,Medium
Blue Water Grille Express,2.6,27,0,Medium
Brainfreezzers,3.0,5,0,Medium
Caboose X Cafe & Lounge,3.2,39,0,Medium
Cafe Buddy's,2.9,5,0,Medium
Cafe Coffee Day,2.9,38,0,Medium
Chinese Food,3.1,13,0,Medium
Chinese King,2.5,6,0,Medium
Cocoberry,3.3,28,0,Medium
Eggless Dukes,3.1,5,0,Medium
Empire The Meat Shop,3.3,31,0,Medium
FOG Cafe and Lounge,3.0,4,0,Medium
Forty 3 East,3.2,38,0,Medium
Green Chick Chop,3.3,31,0,Medium
Gyan's,3.4,93,0,Medium
Indi-QUE,3.3,46,0,Medium
Keventers,3.0,6,0,Medium
Pick Fresh Fish,3.2,17,0,Medium
Sat Guru Dhaba,2.6,43,0,Medium
Sharazz,3.2,32,0,Medium
Spice Box,3.4,21,0,Medium
The Baithak's,3.2,87,0,Medium
The Taste of India,3.2,12,0,Medium
Twenty Four Seven,3.0,23,0,Medium
Wrapss,3.1,50,0,Medium
Domino's Pizza,3.5,119,0,Medium
Dunkin' Donuts,3.6,177,0,Medium
Naivedyam,3.6,359,0,Medium
Punjabi Chaap Corner,3.5,53,0,Medium
Rice Bowl,3.7,241,0,Medium
The Diet Kitchen,3.9,178,0,Medium
The Yellow Chef,3.7,146,0,Medium
Tsui Wong,3.8,145,0,Medium
VC's Food Paradise,3.5,26,0,Medium
WeDesi Flavours,3.9,54,0,Medium
Hardwari,0.0,3,1,Low
Johny's Vada Pav,0.0,3,1,Low
My Kind Of Cafe,0.0,3,1,Low
Panchratna Thali,0.0,1,1,Low
Punjabi Rasoi,0.0,2,1,Low
Shisha,0.0,0,1,Low
Snacks and More,0.0,3,1,Low
Swag Cafe,0.0,3,1,Low
The Pink Whisk,0.0,2,1,Low
Stabbers,2.4,101,0,Medium
Duke's Pastry Shop,4.1,150,0,Medium
Cafe Coffee Day,3.1,44,0,Medium
Chicago Pizza,2.5,93,0,Medium
Drool Waffles,3.1,9,0,Medium
Gelato Vinto,3.3,9,0,Medium
Joost Juice Bar,3.2,9,0,Medium
Karim's,3.1,185,0,Medium
Moti Mahal Delux,3.1,100,0,Medium
Sagar Ratna,3.3,70,0,Medium
Yo! China,2.6,110,0,Medium
Chaayos,3.6,106,0,Medium
Dimcha,3.9,145,0,Medium
Keventers,3.9,57,0,Medium
Khan Chacha,3.6,23,0,Medium
Sona Pure Veg Paradise,3.8,158,0,Medium
Subway,3.8,97,0,Medium
The Crunch Box,3.7,21,0,Medium
Nando's,0.0,3,1,Low
FIO Cookhouse and Bar,4.0,752,0,Medium
Lord of the Drinks Forum,4.2,756,0,Medium
The Chatter House,4.0,1700,2,High
The Flying Saucer Cafe,4.3,3002,2,High
Tea Lounge - Eros Hotel,3.3,21,0,Medium
Blooms - Eros Hotel,3.9,150,0,Medium
Lounge & Bar - Eros Hotel,3.5,18,0,Medium
Sweet & Crusty - Eros Hotel,3.7,44,0,Medium
Empress of China - Eros Hotel,4.2,119,0,Medium
Essex Collections Patisserie,3.4,50,0,Medium
Essex Village Garden,3.4,218,0,Medium
Yes Minister - Pub & Kitchen,3.7,234,0,Medium
Gupta's Food Point,0.0,1,1,Low
Andhra Bhavan,4.2,3010,2,High
Barista,3.2,15,0,Medium
Indian Accent - The Manor,4.9,1934,2,High
Dilli Grillz,0.0,2,1,Low
Foodies,0.0,0,1,Low
Giani's,0.0,1,1,Low
FIO Country Kitchen and Bar,4.2,1561,2,High
Amul Ice-Cream Parlour,3.0,4,0,Medium
Bunty Dhaba,2.8,8,0,Medium
Chawla's,3.3,50,0,Medium
China Town,3.0,8,0,Medium
Chinese Inn,2.8,28,0,Medium
Grub Street,3.4,31,0,Medium
Guru Kripa,3.0,4,0,Medium
Himcream,3.3,17,0,Medium
Kashish Restaurant & Caterers,2.8,8,0,Medium
Punjabi's Veg Grill,3.2,8,0,Medium
Rahul Meat Corner,3.1,6,0,Medium
Ramesh Vaishno Dhaba,2.7,17,0,Medium
The Chinese Hut,2.8,50,0,Medium
Nagpal Di Hatti,3.5,29,0,Medium
Ramesh Vaishno Dhaba,3.5,31,0,Medium
Baweja's Haandi,0.0,0,1,Low
Chaman Dhaba,0.0,3,1,Low
Insane Foods,0.0,0,1,Low
Jo Jo Chinese Fast Food,0.0,1,1,Low
Kailash Vaishno Dhaba,0.0,0,1,Low
Khurana Eating Point,0.0,0,1,Low
Lots of Food,0.0,1,1,Low
Madras Cafe,0.0,0,1,Low
Parantha on Call,0.0,0,1,Low
Pompas Chicken,0.0,1,1,Low
Prem Ji Delhi Wale,0.0,0,1,Low
Punjabi Tandoori Tikka,0.0,0,1,Low
Punjabi's Veg Grill,0.0,0,1,Low
Shree Banke Foods,0.0,3,1,Low
Singh's,0.0,0,1,Low
Soya Twist,0.0,0,1,Low
Spice Studio,0.0,0,1,Low
Tandoori Tadka,0.0,1,1,Low
Tasty Tandoor,0.0,0,1,Low
The Square Meal,0.0,1,1,Low
Barbeque Nation,4.0,756,0,Medium
Burger King,3.4,33,0,Medium
BED,3.0,9,0,Medium
Cafe Coffee Day - The Lounge,2.6,70,0,Medium
Hunger Strike,3.3,70,0,Medium
Karim's,3.3,75,0,Medium
Nescafe,3.4,36,0,Medium
New Bengal Sweets,3.1,26,0,Medium
Red Wok,3.3,146,0,Medium
Room Service,3.4,246,0,Medium
Samavar,3.3,89,0,Medium
Subway,2.5,115,0,Medium
The Cocktail House,3.4,58,0,Medium
The Food Junction,2.8,78,0,Medium
The Kathis,3.0,67,0,Medium
The Munchbox,3.4,199,0,Medium
The Sugar Story,3.3,19,0,Medium
Owl is Well,4.5,162,0,Medium
A Piece of Paris,3.6,38,0,Medium
Baking Bad,3.8,697,0,Medium
Baskin Robbins,3.6,56,0,Medium
Bliss Bakery,3.8,51,0,Medium
Bread & More,3.7,130,0,Medium
Bun Intended,3.9,349,0,Medium
Cafe Culture,3.8,50,0,Medium
Cafe Diva,3.9,347,0,Medium
Cafe Turtle,3.5,251,0,Medium
Cafí© Healthilicious,3.5,24,0,Medium
Captain Grub,3.7,263,0,Medium
Cocoberry,3.9,155,0,Medium
Ding Ding,3.9,93,0,Medium
Dí_ner Grill,3.7,323,0,Medium
Elation,3.8,227,0,Medium
Fluffles - The Fluffy Waffle Co.,3.5,27,0,Medium
For the Love of Cake,3.8,116,0,Medium
Gatsby Kitchen & Bar by Club BW,3.5,22,0,Medium
Grills & Platters,3.5,150,0,Medium
Hungry Pistals,3.7,108,0,Medium
Jon's head Grill,3.9,105,0,Medium
Kebabs & Curries,3.7,227,0,Medium
Londoners,3.8,244,0,Medium
Mad Over Donuts,3.8,187,0,Medium
New Minar,3.6,229,0,Medium
Prince Chaat Corner,3.7,84,0,Medium
Side Wok,3.8,223,0,Medium
Starbucks,3.5,187,0,Medium
Thai House by Kylin,3.8,54,0,Medium
The Chocolate Haven,3.6,76,0,Medium
The Laidback Cafe,3.8,85,0,Medium
Tibb's Frankie,3.6,66,0,Medium
Tirupati Vrindavan,3.7,53,0,Medium
Wagh Bakri Tea Lounge,3.7,48,0,Medium
Depot48,4.2,107,0,Medium
Dezertfox,4.1,160,0,Medium
Druk,4.1,22,0,Medium
Gastronomica Kitchen & Bar,4.1,826,0,Medium
Karate Kitchen,4.4,42,0,Medium
Nimtho,4.0,62,0,Medium
Noshi - Yum Asian Delivery,4.2,111,0,Medium
Nutri Punch,4.0,158,0,Medium
Pho King Awesome,4.1,253,0,Medium
Roadhouse Cafe,4.1,68,0,Medium
Sakley's The Mountain Cafe,4.3,1327,2,High
Shikhara,4.2,237,0,Medium
Sinyora's,4.0,51,0,Medium
Stop My Starvation,4.3,83,0,Medium
The Grill Kitchen - Gourmet,4.1,81,0,Medium
The Sugar Cube,4.1,173,0,Medium
A Lot Like Cake,3.1,7,0,Medium
A W Foods,3.4,44,0,Medium
Angels in my Kitchen,2.9,77,0,Medium
Brown Sugar,3.2,12,0,Medium
Cakes and Bakes,3.2,9,0,Medium
CDB Cafe,3.4,35,0,Medium
Chungwa,3.3,489,0,Medium
Domino's Pizza,3.2,138,0,Medium
Fudged,3.0,17,0,Medium
Gopala,3.2,12,0,Medium
Gourmet Affaire's,3.4,66,0,Medium
Hot N Chilly,2.8,14,0,Medium
Kabooze,3.3,148,0,Medium
Koyla Kebab,3.1,99,0,Medium
LaBontí©,3.4,17,0,Medium
MR.D - Deliciousness Delivered,3.3,148,0,Medium
Panda Wokk,3.4,77,0,Medium
Relax Xpress,3.2,25,0,Medium
Rollplay,2.9,7,0,Medium
Sagar Ratna,2.7,134,0,Medium
Spanish Delights,3.1,10,0,Medium
Subway,3.3,96,0,Medium
The Beer Cafe,3.4,90,0,Medium
Tashan,4.6,304,0,Medium
Amalfi,3.9,484,0,Medium
Backkerei,3.6,67,0,Medium
Beeryani,3.8,136,0,Medium
Beijing Street,3.6,120,0,Medium
Bikanervala,3.5,272,0,Medium
Chaayos,3.8,68,0,Medium
China Garden,3.8,663,0,Medium
Chocolateria San Churro,3.8,594,0,Medium
Cocoberry,3.5,66,0,Medium
Costa Coffee,3.5,103,0,Medium
Country Curries,3.5,139,0,Medium
Culinaire,3.8,843,0,Medium
Defence Bakery,3.6,113,0,Medium
Diva - The Italian Restaurant,3.8,372,0,Medium
Fig & Maple,3.8,42,0,Medium
Fitoor,3.5,140,0,Medium
Giani's,3.6,173,0,Medium
Happy Hakka,3.8,312,0,Medium
Mainland China,3.7,780,0,Medium
Mini Mughal,3.5,256,0,Medium
Movenpick,3.9,27,0,Medium
New York Slice - Express,3.6,160,0,Medium
Nirula's Ice Cream,3.6,36,0,Medium
Not Just Paranthas,3.7,487,0,Medium
Nutritious Nation,3.5,352,0,Medium
Open Oven,3.7,290,0,Medium
Starbucks,3.5,132,0,Medium
